Name,Loan Amount,Annual Income,Credit Score,Employment Length,Loan Term,Debt-to-Income Ratio (DTI),Home Ownership,Purpose of Loan,Interest Rate
Person_4655,334334,462701.0,551.0,0.6,45.0,37.15,Rent,Car,10.03
Person_4656,1629006,330878.0,567.0,6.7,40.0,38.79,Mortgage,Home,9.72
Person_4657,471614,2920583.0,775.0,16.4,24.0,18.3,Own,Home,5.44
Person_4658,1281619,748866.0,547.0,4.9,45.0,38.76,Mortgage,Education,10.46
Person_4659,1926870,2962108.0,790.0,16.9,19.0,19.9,Rent,Business,4.41
Person_4660,1807346,2092508.0,683.0,12.5,36.0,28.94,Own,Personal,7.41
Person_4661,1249151,2893974.0,808.0,16.8,16.0,18.01,Rent,Car,4.65
Person_4662,175438,656610.0,551.0,7.1,43.0,37.93,Own,Business,9.82
Person_4663,1671320,2494270.0,727.0,13.8,29.0,20.16,Mortgage,Business,6.17
Person_4664,1723031,998028.0,581.0,6.1,38.0,32.71,Rent,Home,8.63
Person_4665,1967043,2886795.0,792.0,17.0,22.0,19.28,Rent,Personal,4.83
Person_4666,1072892,2834414.0,769.0,16.7,27.0,17.73,Own,Education,5.92
Person_4667,844448,2147012.0,692.0,12.7,35.0,27.71,Mortgage,Car,7.39
Person_4668,314528,2783801.0,801.0,18.2,19.0,16.79,Own,Personal,4.83
Person_4669,1291968,1056634.0,579.0,6.9,35.0,35.69,Own,Business,9.04
Person_4670,458288,2371594.0,727.0,12.5,30.0,21.28,Own,Business,6.65
Person_4671,152239,877178.0,591.0,7.2,40.0,34.63,Rent,Education,9.6
Person_4672,685719,2209326.0,678.0,12.0,37.0,25.78,Mortgage,Home,7.73
Person_4673,1965026,2430878.0,742.0,14.5,25.0,21.43,Mortgage,Education,5.81
Person_4674,1663374,2855198.0,754.0,14.8,24.0,18.06,Mortgage,Education,5.61
Person_4675,754293,2059212.0,712.0,11.6,34.0,24.38,Own,Personal,7.22
Person_4676,858258,327309.0,505.0,6.4,45.0,44.62,Mortgage,Home,10.64
Person_4677,380170,890288.0,593.0,6.2,42.0,34.92,Mortgage,Business,9.31
Person_4678,171668,2810796.0,792.0,14.6,20.0,19.58,Rent,Home,4.53
Person_4679,816988,2481833.0,755.0,15.6,26.0,21.93,Rent,Personal,5.75
Person_4680,1517310,603552.0,556.0,4.1,45.0,39.09,Rent,Personal,10.11
Person_4681,598333,1557757.0,641.0,8.9,36.0,29.13,Own,Education,8.17
Person_4682,231948,2444430.0,722.0,14.7,33.0,22.26,Rent,Personal,6.66
Person_4683,535662,1266937.0,646.0,9.6,37.0,33.67,Mortgage,Home,7.7
Person_4684,664390,2076343.0,683.0,13.7,30.0,24.13,Rent,Education,7.07
Person_4685,364063,1323045.0,602.0,7.8,45.0,34.58,Own,Education,9.14
Person_4686,1722305,1769157.0,680.0,11.5,36.0,30.9,Rent,Education,7.59
Person_4687,1256751,750104.0,550.0,5.5,48.0,38.59,Mortgage,Home,10.13
Person_4688,299877,2030286.0,674.0,11.2,36.0,26.4,Rent,Education,7.79
Person_4689,1003692,434295.0,506.0,6.1,45.0,34.13,Rent,Car,10.48
Person_4690,1235493,816767.0,563.0,5.7,48.0,37.64,Rent,Car,9.66
Person_4691,267770,226819.0,512.0,4.0,55.0,41.13,Own,Home,11.39
Person_4692,692613,208798.0,517.0,3.7,52.0,41.58,Own,Business,11.13
Person_4693,1642201,880503.0,598.0,5.3,43.0,32.45,Own,Business,9.27
Person_4694,727673,1674539.0,668.0,11.6,34.0,30.33,Own,Education,7.58
Person_4695,994447,1902408.0,676.0,12.1,34.0,24.47,Own,Home,7.77
Person_4696,390093,733703.0,560.0,3.5,47.0,37.75,Rent,Education,9.98
Person_4697,1885284,2177165.0,718.0,13.0,25.0,26.79,Rent,Education,6.15
Person_4698,1411871,2239436.0,739.0,12.0,29.0,23.5,Own,Car,6.46
Person_4699,1072145,2931645.0,785.0,17.6,21.0,20.86,Own,Personal,4.96
Person_4700,1765880,1266746.0,608.0,6.6,42.0,31.39,Rent,Home,9.1
Person_4701,1937895,216259.0,493.0,3.1,52.0,43.21,Mortgage,Personal,10.75
Person_4702,655730,2581395.0,719.0,15.0,32.0,18.86,Rent,Car,7.07
Person_4703,1148423,1389297.0,642.0,9.1,38.0,33.89,Own,Personal,8.07
Person_4704,1157229,1377970.0,640.0,9.9,31.0,33.67,Rent,Car,7.88
Person_4705,1840008,1213295.0,623.0,6.3,39.0,34.29,Own,Business,8.34
Person_4706,1876525,1522525.0,640.0,11.7,37.0,29.88,Rent,Car,8.11
Person_4707,368766,1291723.0,648.0,9.2,37.0,29.87,Rent,Home,8.05
Person_4708,1388530,274280.0,509.0,5.5,51.0,40.72,Rent,Business,11.31
Person_4709,1176418,1425701.0,652.0,10.3,39.0,33.73,Mortgage,Education,7.98
Person_4710,322647,568921.0,547.0,5.2,44.0,39.21,Rent,Home,9.47
Person_4711,134761,1870705.0,665.0,9.7,31.0,24.54,Rent,Home,7.33
Person_4712,1528768,1897590.0,691.0,10.7,35.0,25.16,Mortgage,Home,7.97
Person_4713,848022,2687655.0,766.0,17.0,27.0,23.06,Rent,Personal,5.64
Person_4714,1615213,2373367.0,734.0,15.3,29.0,24.26,Mortgage,Personal,6.55
Person_4715,716246,1885773.0,680.0,10.6,33.0,25.05,Mortgage,Education,7.29
Person_4716,980370,1606085.0,650.0,6.5,34.0,26.41,Mortgage,Personal,7.7
Person_4717,378768,2826301.0,820.0,15.4,21.0,18.1,Rent,Home,4.36
Person_4718,738152,2229662.0,736.0,12.6,29.0,20.82,Own,Car,6.26
Person_4719,452980,2559120.0,760.0,14.2,21.0,21.36,Rent,Education,5.6
Person_4720,1088336,1955864.0,688.0,12.3,33.0,31.81,Own,Education,7.8
Person_4721,831198,496508.0,561.0,6.0,44.0,36.38,Own,Home,9.66
Person_4722,1218932,544543.0,556.0,6.3,42.0,38.79,Mortgage,Business,9.63
Person_4723,1315804,1738827.0,664.0,11.2,31.0,31.41,Mortgage,Personal,7.95
Person_4724,92727,2021936.0,686.0,9.7,32.0,27.83,Mortgage,Business,7.54
Person_4725,390615,2811212.0,769.0,15.2,23.0,19.18,Mortgage,Home,5.56
Person_4726,1630932,2521554.0,678.0,17.2,31.0,21.7,Rent,Business,7.24
Person_4727,691211,767211.0,572.0,6.6,43.0,34.91,Rent,Home,9.04
Person_4728,1499087,701854.0,551.0,6.3,42.0,37.26,Own,Personal,10.4
Person_4729,484376,1596538.0,682.0,10.4,32.0,30.51,Rent,Personal,7.61
Person_4730,61390,2987352.0,788.0,17.0,23.0,20.16,Rent,Education,5.02
Person_4731,681040,1581880.0,624.0,6.9,37.0,28.91,Own,Business,8.54
Person_4732,987635,1376741.0,627.0,8.7,35.0,31.55,Rent,Business,8.41
Person_4733,1455474,2698544.0,738.0,15.1,28.0,18.56,Rent,Business,6.67
Person_4734,1436689,495673.0,550.0,6.5,46.0,40.03,Mortgage,Business,9.75
Person_4735,1768974,2965453.0,791.0,16.4,20.0,19.71,Mortgage,Car,4.9
Person_4736,1019831,725957.0,582.0,3.9,40.0,38.84,Own,Education,9.18
Person_4737,799078,1989718.0,673.0,12.4,35.0,24.27,Mortgage,Education,7.62
Person_4738,1437784,2152381.0,706.0,11.6,31.0,25.49,Rent,Car,6.87
Person_4739,71281,2604155.0,722.0,13.2,26.0,19.92,Mortgage,Business,6.57
Person_4740,104189,906443.0,595.0,5.7,40.0,38.04,Mortgage,Car,8.86
Person_4741,312093,2527654.0,752.0,15.0,25.0,21.62,Own,Business,6.33
Person_4742,1409231,2030113.0,703.0,13.6,33.0,23.22,Rent,Car,6.78
Person_4743,1744979,2817918.0,771.0,16.3,29.0,18.98,Own,Education,5.86
Person_4744,1631469,501951.0,549.0,5.7,50.0,40.45,Rent,Car,11.02
Person_4745,412462,590449.0,582.0,5.9,44.0,39.25,Rent,Home,9.14
Person_4746,444597,512499.0,536.0,5.1,46.0,38.41,Rent,Business,10.44
Person_4747,856242,695655.0,563.0,6.7,44.0,36.68,Mortgage,Car,9.75
Person_4748,1347991,1886279.0,657.0,8.3,37.0,25.53,Own,Business,8.47
Person_4749,729682,470855.0,521.0,4.9,49.0,39.01,Rent,Personal,10.58
Person_4750,1140445,2753447.0,766.0,14.1,25.0,18.27,Mortgage,Business,5.67
Person_4751,607243,1256480.0,638.0,9.9,38.0,34.92,Own,Car,8.31
Person_4752,1684252,2121486.0,697.0,12.2,31.0,23.66,Mortgage,Business,7.01
Person_4753,1864188,2417187.0,726.0,13.8,30.0,23.14,Mortgage,Home,6.65
Person_4754,60207,1993723.0,681.0,10.0,36.0,26.68,Rent,Home,7.39
Person_4755,268401,1434744.0,623.0,10.5,35.0,33.32,Own,Car,8.7
Person_4756,1035132,1470242.0,643.0,10.2,42.0,33.3,Mortgage,Car,8.21
Person_4757,209292,2562389.0,716.0,15.2,28.0,23.03,Mortgage,Business,6.46
Person_4758,1575842,2584214.0,773.0,13.6,23.0,22.16,Mortgage,Education,5.38
Person_4759,546762,2490860.0,725.0,13.2,32.0,20.16,Mortgage,Home,6.62
Person_4760,1303733,1389042.0,644.0,9.3,39.0,29.69,Rent,Home,8.3
Person_4761,1120607,1373077.0,602.0,8.1,44.0,30.27,Rent,Personal,9.36
Person_4762,513937,984516.0,602.0,7.7,46.0,36.84,Own,Personal,9.54
Person_4763,917239,816798.0,586.0,3.7,41.0,36.94,Mortgage,Education,9.17
Person_4764,645600,2919259.0,789.0,15.5,24.0,20.28,Rent,Home,5.18
Person_4765,634054,1230649.0,594.0,10.5,38.0,35.21,Own,Car,9.11
Person_4766,1242097,760591.0,572.0,6.6,43.0,35.83,Own,Home,9.28
Person_4767,401977,751741.0,542.0,6.3,49.0,37.42,Rent,Car,10.39
Person_4768,237771,1095318.0,595.0,10.1,45.0,34.35,Rent,Car,9.37
Person_4769,287199,2095703.0,720.0,9.4,29.0,25.04,Mortgage,Education,6.24
Person_4770,1048757,923809.0,599.0,5.8,41.0,34.8,Rent,Home,8.94
Person_4771,1859595,1772102.0,667.0,10.3,33.0,30.87,Rent,Business,7.5
Person_4772,810129,356837.0,507.0,5.3,47.0,40.89,Rent,Home,10.49
Person_4773,685329,1644132.0,667.0,11.3,33.0,29.64,Own,Home,7.63
Person_4774,690473,719676.0,563.0,4.8,40.0,36.03,Rent,Personal,9.45
Person_4775,227164,1995651.0,643.0,13.1,41.0,27.91,Own,Education,8.19
Person_4776,1555463,1210913.0,627.0,7.7,41.0,31.36,Own,Business,8.55
Person_4777,1633214,1810921.0,671.0,12.5,35.0,29.07,Rent,Business,7.69
Person_4778,801518,2166677.0,730.0,11.3,31.0,26.04,Own,Business,6.47
Person_4779,1985867,1867519.0,655.0,11.1,40.0,26.85,Mortgage,Car,8.36
Person_4780,563313,469289.0,474.0,4.1,50.0,40.45,Mortgage,Education,11.38
Person_4781,1092726,2922646.0,787.0,17.5,23.0,18.88,Own,Personal,4.95
Person_4782,1884434,2894670.0,784.0,15.4,27.0,18.67,Rent,Car,5.43
Person_4783,1167063,2976442.0,753.0,16.4,24.0,18.07,Rent,Business,5.84
Person_4784,198694,1665544.0,637.0,10.9,35.0,29.55,Own,Car,8.6
Person_4785,173853,1356714.0,681.0,9.6,31.0,32.37,Rent,Car,7.53
Person_4786,1413837,936664.0,578.0,8.0,46.0,35.87,Own,Business,10.06
Person_4787,285062,1881532.0,693.0,11.6,29.0,25.34,Mortgage,Business,7.09
Person_4788,1550186,704788.0,548.0,5.3,44.0,37.46,Own,Personal,9.65
Person_4789,283077,1706440.0,619.0,10.1,38.0,29.6,Own,Education,8.74
Person_4790,937516,1305391.0,617.0,8.7,39.0,32.75,Mortgage,Home,8.65
Person_4791,1122358,416741.0,527.0,4.8,48.0,42.18,Mortgage,Home,10.69
Person_4792,1608068,1677482.0,650.0,10.2,37.0,30.56,Own,Home,8.2
Person_4793,1913462,1207536.0,609.0,8.2,41.0,31.66,Mortgage,Personal,8.69
Person_4794,1952912,1433678.0,639.0,7.3,33.0,31.11,Mortgage,Car,7.93
Person_4795,704224,2627200.0,749.0,15.6,27.0,20.45,Rent,Business,5.91
Person_4796,1507384,2017397.0,666.0,12.2,29.0,26.36,Mortgage,Education,6.95
Person_4797,203245,2534621.0,753.0,15.6,26.0,21.87,Mortgage,Home,5.91
Person_4798,1220834,1325664.0,584.0,8.7,42.0,33.6,Own,Education,9.24
Person_4799,1734532,2827048.0,731.0,13.5,30.0,19.7,Mortgage,Education,6.59
Person_4800,504418,2287403.0,733.0,12.8,25.0,26.49,Own,Business,5.69
Person_4801,1581192,2867107.0,786.0,15.6,25.0,19.47,Rent,Personal,5.2
Person_4802,1484904,1127366.0,602.0,8.7,43.0,32.44,Own,Business,9.46
Person_4803,1605157,2163399.0,678.0,10.0,33.0,24.17,Own,Personal,7.62
Person_4804,1522542,1306136.0,607.0,8.7,44.0,33.75,Rent,Car,9.19
Person_4805,328710,1101495.0,595.0,8.3,43.0,31.09,Rent,Education,9.23
Person_4806,712550,2511753.0,709.0,13.4,30.0,19.39,Mortgage,Home,6.29
Person_4807,1056111,2673758.0,742.0,15.1,27.0,20.69,Own,Education,6.16
Person_4808,612621,2980927.0,800.0,15.6,18.0,19.91,Own,Business,5.03
Person_4809,1482649,2230603.0,741.0,12.0,31.0,27.13,Own,Personal,5.8
Person_4810,1834841,1136827.0,596.0,7.3,40.0,33.58,Rent,Car,9.08
Person_4811,663859,480141.0,554.0,3.9,39.0,41.84,Own,Car,9.11
Person_4812,1218839,1174507.0,570.0,8.9,45.0,33.83,Mortgage,Personal,9.56
Person_4813,1648099,2785393.0,781.0,14.6,20.0,16.64,Rent,Personal,5.17
Person_4814,50159,2992354.0,772.0,15.4,25.0,17.89,Own,Personal,5.9
Person_4815,1766081,1182912.0,615.0,10.3,39.0,32.38,Rent,Car,8.54
Person_4816,1048413,2744306.0,759.0,16.5,24.0,21.9,Rent,Education,5.68
Person_4817,1261569,729983.0,590.0,3.6,41.0,37.5,Rent,Education,9.21
Person_4818,417003,2523964.0,724.0,13.3,32.0,19.42,Own,Car,6.29
Person_4819,1245885,782787.0,582.0,6.5,44.0,34.09,Own,Home,9.63
Person_4820,1206083,223382.0,508.0,4.0,45.0,41.91,Mortgage,Business,10.33
Person_4821,1113319,917583.0,579.0,5.0,47.0,31.08,Rent,Car,9.8
Person_4822,1851038,1407115.0,627.0,10.6,37.0,30.63,Own,Home,8.46
Person_4823,1144677,2749684.0,747.0,16.4,28.0,20.47,Own,Business,6.38
Person_4824,1341293,1623188.0,652.0,10.7,30.0,27.68,Mortgage,Education,7.13
Person_4825,695822,946256.0,584.0,8.7,40.0,37.66,Own,Personal,8.63
Person_4826,1444947,2358988.0,730.0,14.1,28.0,25.79,Own,Business,6.26
Person_4827,1329180,1542643.0,646.0,10.3,37.0,28.46,Own,Personal,8.23
Person_4828,1286026,1503609.0,656.0,11.5,35.0,30.24,Rent,Home,7.7
Person_4829,1956134,2130719.0,721.0,13.8,32.0,27.38,Mortgage,Car,6.71
Person_4830,1941079,2313444.0,700.0,12.3,34.0,23.8,Mortgage,Car,7.27
Person_4831,1825057,1111345.0,619.0,8.5,38.0,31.45,Mortgage,Personal,8.84
Person_4832,386907,1492348.0,616.0,8.7,38.0,30.64,Own,Business,8.74
Person_4833,537030,1267376.0,629.0,9.1,40.0,31.18,Own,Business,8.46
Person_4834,1858286,2353592.0,737.0,14.1,24.0,25.67,Own,Home,6.02
Person_4835,455453,2713614.0,722.0,13.5,30.0,21.54,Rent,Car,6.49
Person_4836,721009,851809.0,578.0,6.4,44.0,35.86,Rent,Personal,9.18
Person_4837,218785,2743173.0,754.0,15.7,20.0,20.35,Mortgage,Education,5.62
Person_4838,254535,1822512.0,657.0,10.5,35.0,25.45,Rent,Car,8.01
Person_4839,750769,650067.0,583.0,6.0,44.0,36.74,Rent,Car,9.25
Person_4840,229838,2197768.0,696.0,13.8,30.0,27.91,Own,Home,6.82
Person_4841,620442,555642.0,530.0,5.1,48.0,39.17,Own,Car,10.6
Person_4842,319160,1016196.0,594.0,7.6,44.0,36.92,Mortgage,Home,9.28
Person_4843,522779,2067478.0,710.0,13.9,32.0,26.4,Own,Home,6.69
Person_4844,491904,2466725.0,733.0,14.6,26.0,25.1,Own,Education,6.24
Person_4845,926110,1382864.0,652.0,9.2,41.0,27.88,Rent,Business,8.09
Person_4846,948488,1342354.0,635.0,7.6,35.0,31.86,Mortgage,Car,8.6
Person_4847,628526,2427168.0,689.0,14.7,29.0,26.1,Rent,Home,7.26
Person_4848,370752,1897152.0,669.0,11.8,31.0,29.33,Mortgage,Home,7.25
Person_4849,1711945,2465356.0,725.0,15.6,27.0,25.13,Mortgage,Business,6.39
Person_4850,1346220,1359149.0,636.0,8.9,36.0,32.07,Own,Business,8.17
Person_4851,887393,320730.0,471.0,1.8,51.0,40.03,Rent,Home,11.38
Person_4852,1298351,1312762.0,673.0,6.5,33.0,30.43,Rent,Car,7.68
Person_4853,1012261,2802501.0,780.0,16.5,23.0,17.36,Own,Car,5.49
Person_4854,1911925,2039968.0,697.0,11.3,31.0,27.79,Mortgage,Car,7.25
Person_4855,990240,218781.0,537.0,4.1,48.0,43.01,Mortgage,Business,10.04
Person_4856,864422,2554658.0,792.0,14.6,22.0,21.57,Mortgage,Car,5.13
Person_4857,1161127,1486793.0,656.0,9.3,35.0,31.99,Mortgage,Car,7.87
Person_4858,784983,615794.0,571.0,5.3,44.0,38.83,Own,Car,9.71
Person_4859,1776376,2141042.0,706.0,11.4,33.0,27.22,Mortgage,Business,6.88
Person_4860,216277,2577179.0,744.0,14.5,25.0,23.42,Rent,Personal,6.05
Person_4861,1088660,2851222.0,765.0,15.1,21.0,17.0,Mortgage,Personal,5.59
Person_4862,130811,1567107.0,630.0,9.4,37.0,30.83,Mortgage,Car,8.74
Person_4863,829128,461161.0,523.0,4.3,47.0,36.55,Mortgage,Personal,10.35
Person_4864,891535,2363418.0,699.0,13.3,32.0,23.63,Own,Car,6.94
Person_4865,1562604,724344.0,562.0,7.1,49.0,38.81,Mortgage,Business,10.15
Person_4866,1009131,1696823.0,626.0,10.3,41.0,26.53,Own,Car,8.25
Person_4867,1466842,1381349.0,632.0,10.3,38.0,31.06,Rent,Education,8.14
Person_4868,284104,535983.0,544.0,7.0,46.0,39.25,Mortgage,Home,10.41
Person_4869,1641872,2277382.0,720.0,14.2,26.0,24.58,Mortgage,Business,6.12
Person_4870,252346,2666993.0,745.0,15.6,22.0,20.17,Rent,Education,6.23
Person_4871,1655266,1315059.0,683.0,9.1,31.0,30.12,Mortgage,Education,7.17
Person_4872,234456,1269081.0,644.0,9.5,36.0,32.76,Mortgage,Home,8.24
Person_4873,1882858,599769.0,526.0,5.5,41.0,35.37,Own,Education,10.19
Person_4874,1497585,2854965.0,779.0,17.1,30.0,18.63,Own,Home,5.69
Person_4875,1594619,1344584.0,613.0,9.6,37.0,31.33,Rent,Car,8.41
Person_4876,186643,1292924.0,599.0,8.1,37.0,32.39,Own,Business,9.26
Person_4877,1588659,926547.0,556.0,8.0,43.0,34.72,Own,Business,9.58
Person_4878,1212126,469417.0,547.0,4.9,53.0,36.8,Rent,Business,10.68
Person_4879,534146,930929.0,570.0,6.8,49.0,35.07,Rent,Home,9.63
Person_4880,1010652,334607.0,544.0,3.5,50.0,42.84,Mortgage,Home,10.77
Person_4881,141218,1986960.0,708.0,12.0,29.0,29.16,Mortgage,Education,6.55
Person_4882,1231872,1355733.0,653.0,10.1,38.0,36.99,Mortgage,Business,7.8
Person_4883,1598485,1773772.0,650.0,11.9,37.0,31.87,Mortgage,Education,8.36
Person_4884,1617343,1500875.0,650.0,10.0,35.0,28.46,Own,Car,7.58
Person_4885,1278343,1356928.0,639.0,9.6,38.0,31.29,Own,Education,8.02
Person_4886,957211,2648285.0,745.0,16.5,25.0,20.85,Rent,Business,6.2
Person_4887,1490434,412628.0,517.0,4.3,52.0,40.13,Rent,Home,10.44
Person_4888,1863924,2281557.0,750.0,11.8,25.0,24.22,Own,Education,6.1
Person_4889,1338592,311889.0,527.0,5.6,47.0,45.99,Mortgage,Education,10.59
Person_4890,82441,462063.0,550.0,4.0,44.0,37.71,Mortgage,Home,9.61
Person_4891,1336614,511467.0,526.0,4.1,52.0,38.02,Mortgage,Home,10.85
Person_4892,744489,2649205.0,730.0,12.6,28.0,24.17,Mortgage,Business,5.98
Person_4893,805612,332957.0,513.0,4.8,51.0,39.76,Rent,Car,11.06
Person_4894,1947376,2298201.0,717.0,11.2,30.0,24.72,Own,Business,6.66
Person_4895,1714986,777569.0,547.0,5.2,48.0,39.2,Rent,Education,9.98
Person_4896,94760,659567.0,557.0,6.4,44.0,39.13,Own,Business,9.59
Person_4897,1097159,1285110.0,585.0,9.4,41.0,33.11,Mortgage,Business,9.44
Person_4898,335622,1341610.0,602.0,8.0,38.0,34.12,Rent,Home,8.73
Person_4899,1956862,2584333.0,761.0,14.4,29.0,19.66,Own,Car,6.07
Person_4900,1979238,629223.0,566.0,4.4,44.0,37.43,Own,Car,10.11
Person_4901,1446436,1721270.0,654.0,9.9,34.0,30.01,Own,Business,8.4
Person_4902,717540,2848718.0,754.0,16.1,25.0,15.01,Own,Home,5.95
Person_4903,148538,1912208.0,660.0,10.8,34.0,30.12,Mortgage,Home,7.66
Person_4904,1638236,1759284.0,658.0,10.4,37.0,29.22,Mortgage,Education,7.74
Person_4905,866228,1174687.0,621.0,6.2,35.0,33.99,Own,Personal,8.49
Person_4906,1025776,1024726.0,612.0,8.7,41.0,31.73,Own,Education,8.87
Person_4907,561511,1846141.0,665.0,11.8,38.0,25.28,Own,Education,7.83
Person_4908,1319611,204694.0,489.0,4.5,52.0,41.31,Mortgage,Education,11.7
Person_4909,935258,2879590.0,782.0,17.6,23.0,20.5,Rent,Personal,5.28
Person_4910,432736,745844.0,549.0,5.0,39.0,33.26,Own,Home,9.66
Person_4911,1454355,1444119.0,624.0,8.8,40.0,32.92,Rent,Home,8.41
Person_4912,1733886,2215935.0,738.0,10.5,31.0,23.93,Mortgage,Car,6.66
Person_4913,628328,2870526.0,793.0,19.8,19.0,18.52,Mortgage,Car,4.59
Person_4914,911789,874267.0,581.0,6.4,41.0,36.8,Mortgage,Business,9.64
Person_4915,1825304,2237775.0,688.0,14.3,33.0,25.0,Mortgage,Business,7.1
Person_4916,1701220,1428135.0,637.0,7.7,35.0,30.06,Mortgage,Business,8.0
Person_4917,1376931,2195238.0,730.0,14.0,22.0,26.08,Rent,Car,6.46
Person_4918,417570,2186373.0,701.0,15.1,35.0,20.26,Rent,Car,7.42
Person_4919,317986,2211841.0,738.0,12.8,30.0,23.78,Rent,Education,6.29
Person_4920,506331,823756.0,599.0,5.1,44.0,37.04,Rent,Home,8.97
Person_4921,1951860,1158254.0,639.0,7.8,32.0,33.14,Own,Car,7.83
Person_4922,1486457,1841466.0,680.0,8.3,28.0,24.24,Mortgage,Personal,7.35
Person_4923,1406688,1224446.0,625.0,8.2,36.0,34.77,Rent,Education,8.12
Person_4924,853940,2813456.0,799.0,16.7,22.0,16.96,Rent,Personal,4.84
Person_4925,203077,272356.0,527.0,3.8,46.0,41.39,Own,Personal,10.51
Person_4926,1153151,2089706.0,689.0,11.9,25.0,26.05,Own,Home,6.49
Person_4927,1572534,2557077.0,736.0,15.1,31.0,21.72,Mortgage,Personal,6.64
Person_4928,1772907,808919.0,576.0,7.1,41.0,39.2,Mortgage,Personal,9.15
Person_4929,468815,2542854.0,718.0,12.3,30.0,21.7,Own,Personal,6.55
Person_4930,530808,232175.0,511.0,3.8,51.0,42.73,Own,Personal,11.02
Person_4931,1689778,2733526.0,784.0,18.3,24.0,20.04,Own,Education,5.62
Person_4932,823422,1033230.0,550.0,5.7,45.0,36.14,Mortgage,Education,9.82
Person_4933,641343,1929912.0,713.0,11.4,25.0,29.92,Own,Home,5.94
Person_4934,1710561,1967052.0,709.0,14.1,31.0,27.08,Rent,Home,7.11
Person_4935,680527,540822.0,536.0,6.5,43.0,40.75,Mortgage,Personal,9.98
Person_4936,285469,710559.0,573.0,5.2,45.0,40.63,Mortgage,Business,9.7
Person_4937,1221682,446464.0,536.0,4.9,51.0,42.72,Rent,Personal,10.48
Person_4938,841787,1282169.0,643.0,8.5,31.0,31.98,Rent,Personal,7.17
Person_4939,1939128,1159468.0,626.0,7.0,41.0,35.89,Mortgage,Home,8.01
Person_4940,517835,2505412.0,712.0,14.1,30.0,22.63,Mortgage,Car,6.58
Person_4941,350486,315064.0,534.0,3.7,44.0,43.39,Own,Home,9.61
Person_4942,52257,2789644.0,764.0,15.7,24.0,20.8,Own,Education,5.25
Person_4943,1388084,2350517.0,726.0,12.6,31.0,24.03,Rent,Home,6.46
Person_4944,1778908,2013508.0,677.0,10.3,32.0,27.27,Rent,Car,7.43
Person_4945,1210291,1469087.0,672.0,9.3,36.0,31.64,Rent,Personal,7.64
Person_4946,1125230,1740850.0,685.0,12.8,36.0,29.36,Rent,Car,7.42
Person_4947,1834705,1728447.0,648.0,10.7,33.0,28.56,Own,Home,7.54
Person_4948,393567,2504123.0,713.0,13.8,28.0,21.64,Mortgage,Business,6.31
Person_4949,341464,2400852.0,722.0,14.7,28.0,26.57,Own,Education,6.75
Person_4950,595096,2656373.0,764.0,14.7,26.0,21.78,Rent,Car,6.11
Person_4951,626677,268247.0,523.0,6.1,47.0,40.41,Own,Home,10.33
Person_4952,538906,2453422.0,760.0,14.0,23.0,22.03,Rent,Personal,5.81
Person_4953,168581,353560.0,542.0,5.1,48.0,42.93,Own,Home,10.46
Person_4954,1226503,1538618.0,663.0,8.8,36.0,29.06,Mortgage,Personal,7.79
Person_4955,1133349,381142.0,536.0,5.0,48.0,37.61,Rent,Business,10.28
Person_4956,1805104,786901.0,542.0,6.6,44.0,34.24,Own,Education,10.04
Person_4957,1519539,1345283.0,621.0,8.7,40.0,28.75,Rent,Car,9.2
Person_4958,388540,573921.0,569.0,4.6,46.0,36.31,Mortgage,Home,9.69
Person_4959,551590,1203639.0,610.0,7.4,39.0,31.07,Rent,Home,8.95
Person_4960,1468412,1200005.0,620.0,8.5,41.0,36.24,Mortgage,Car,8.71
Person_4961,1313340,247003.0,509.0,4.5,47.0,41.65,Own,Personal,10.65
Person_4962,1680369,607650.0,531.0,5.2,49.0,37.88,Mortgage,Education,10.47
Person_4963,922328,1678441.0,655.0,10.7,37.0,26.43,Rent,Business,7.79
Person_4964,1640999,1643791.0,661.0,10.2,28.0,29.33,Own,Car,7.68
Person_4965,665175,1394497.0,617.0,9.2,42.0,28.3,Rent,Education,8.78
Person_4966,1220694,970448.0,583.0,6.8,45.0,34.72,Rent,Home,9.11
Person_4967,1063539,991877.0,571.0,7.2,41.0,39.4,Own,Education,9.27
Person_4968,1408097,2805676.0,792.0,19.0,23.0,20.85,Mortgage,Business,5.22
Person_4969,1253202,1279729.0,612.0,8.9,37.0,32.36,Mortgage,Education,8.62
Person_4970,898923,2040220.0,723.0,12.9,29.0,27.57,Own,Home,6.39
Person_4971,1344315,334411.0,555.0,4.7,49.0,39.94,Own,Business,9.38
Person_4972,1943291,2877678.0,775.0,15.6,20.0,17.3,Rent,Business,5.71
Person_4973,528356,612610.0,532.0,7.0,47.0,41.98,Rent,Business,10.59
Person_4974,329067,496751.0,499.0,4.5,54.0,37.29,Own,Home,11.33
Person_4975,1408311,252055.0,487.0,5.1,56.0,40.99,Own,Personal,11.48
Person_4976,1685125,1353085.0,598.0,8.4,36.0,32.75,Rent,Home,8.61
Person_4977,366480,2948818.0,811.0,15.1,19.0,16.41,Rent,Personal,4.74
Person_4978,386227,1657082.0,658.0,10.7,33.0,30.8,Mortgage,Personal,7.65
Person_4979,1683812,1336263.0,632.0,7.4,35.0,31.67,Own,Home,8.09
Person_4980,1339467,2697838.0,715.0,15.8,30.0,21.79,Rent,Education,6.82
